"","school","mean","sigma_n","prior_mean","prior_sd"
"1",1011,47.3064516129032,1.5716470412683,48.0884038389471,3.58776437292074
"2",1012,51.0806666666667,2.25938497667174,49.6762064477767,3.58776437292074
"3",1021,39.9976470588235,2.12232263295705,43.3199911704138,3.58776437292074
"4",1022,47.0048387096774,1.5716470412683,50.6724305780673,3.58776437292074
"5",1032,48.735,2.33868563654505,45.8832475954465,3.58776437292074
"6",1033,49.285652173913,1.82461797183327,49.6138955055142,3.58776437292074
"7",1041,53.305,2.062526863019,51.9962716457194,3.58776437292074
"8",1042,55.8775,1.78620065936228,51.9755013316319,3.58776437292074
"9",1051,51.4833333333333,1.5232770405236,52.0793529020695,3.58776437292074
"10",1052,50.138125,2.18764009683022,46.4651131439026,3.58776437292074
"11",1061,52.7286363636364,1.86562574308984,52.6179295323899,3.58776437292074
"12",1062,54.3891666666667,2.5260691975899,51.2750664406109,3.58776437292074
"13",1071,49.8896666666667,1.5976264383156,51.2750664406109,3.58776437292074
"14",1072,44.7775,1.65370047266458,51.2750664406109,3.58776437292074
"15",1081,57.7738888888889,2.062526863019,52.5971592183024,3.58776437292074
"16",1082,53.5869565217391,1.82461797183327,52.5763889042149,3.58776437292074
"17",1091,50.9403703703704,1.6840461317266,52.5971592183024,3.58776437292074
"18",1092,55.7345833333333,1.78620065936228,52.5348482760399,3.58776437292074
"19",1101,54.2064,1.75011207746418,51.9755013316319,3.58776437292074
"20",1111,52.1604,1.75011207746418,50.2580719962329,3.58776437292074
"21",1112,54.9464705882353,2.12232263295705,48.7325803296657,3.58776437292074
"22",1121,49.2041176470588,2.12232263295705,48.7325803296657,3.58776437292074
"23",1132,48.4575,1.65370047266458,50.2165313680578,3.58776437292074
"24",1141,58.9130769230769,1.71612608345466,52.6179295323899,3.58776437292074
"25",1142,53.42,2.062526863019,52.6179295323899,3.58776437292074
"26",1151,47.7461538461538,1.71612608345466,51.2958367546984,3.58776437292074
"27",1152,56.0832142857143,1.65370047266458,52.6179295323899,3.58776437292074
"28",1161,44.1572222222222,2.062526863019,48.7533506437533,3.58776437292074
"29",1171,59.632,3.91336957345328,52.5971592183024,3.58776437292074
"30",1172,51.446875,2.18764009683022,52.017041959807,3.58776437292074
"31",1181,48.99875,3.09379029452849,50.2165313680578,3.58776437292074
"32",1191,49.6654166666667,1.78620065936228,51.2335258124359,3.58776437292074
"33",1192,44.2007142857143,1.65370047266458,51.3166070687859,3.58776437292074
"34",1201,53.9496774193548,1.5716470412683,52.6179295323899,3.58776437292074
"35",1202,53.4496153846154,1.71612608345466,50.2580719962329,3.58776437292074
"36",1211,42.08,1.5716470412683,48.7118100155782,3.58776437292074
"37",1212,44.3428125,1.54689514726425,48.7118100155782,3.58776437292074
"38",1221,49.3346153846154,1.71612608345466,52.017041959807,3.58776437292074
"39",1222,54.4157692307692,1.71612608345466,52.5763889042149,3.58776437292074
"40",1231,50.4433333333333,1.5976264383156,50.2165313680578,3.58776437292074
"41",1232,51.0196774193548,1.5716470412683,52.017041959807,3.58776437292074
"42",1241,52.3264285714286,1.65370047266458,51.4441544071241,3.58776437292074
"43",1242,51.9775,1.65370047266458,51.4441544071241,3.58776437292074
"44",1251,52.4306451612903,1.5716470412683,52.7454768707281,3.58776437292074
"45",1261,51.97125,2.18764009683022,51.4649247212116,3.58776437292074
"46",1262,54.309,1.5976264383156,52.7454768707281,3.58776437292074
"47",1271,49.1117647058824,2.12232263295705,51.4649247212116,3.58776437292074
"48",1272,55.3592,1.75011207746418,52.1653596122326,3.58776437292074
"49",1281,53.6883333333333,2.062526863019,52.1653596122326,3.58776437292074
"50",1282,48.551875,2.18764009683022,51.4026137789491,3.58776437292074
"51",1291,49.8592592592593,1.6840461317266,52.7039362425531,3.58776437292074
"52",1292,50.0095833333333,1.78620065936228,52.7870174989031,3.58776437292074
"53",1301,47.5489473684211,2.00751623303589,50.4370194992988,3.58776437292074
"54",1302,39.3709523809524,1.90952882610381,51.1997653325824,3.58776437292074
"55",1311,39.46375,2.18764009683022,45.606295888503,3.58776437292074
"56",1312,40.149375,2.18764009683022,43.0430394634703,3.58776437292074
"57",1321,46.8988235294118,2.12232263295705,43.1053504057329,3.58776437292074
"58",1322,41.6789655172414,1.62493827036227,50.4993304415614,3.58776437292074
"59",1331,52.8251724137931,1.62493827036227,51.2205356466699,3.58776437292074
"60",1332,44.3663636363636,1.86562574308984,45.6270662025905,3.58776437292074
"61",1342,50.3263636363636,1.86562574308984,50.4370194992988,3.58776437292074
"62",1351,50.8889473684211,2.00751623303589,51.8006529051654,3.58776437292074
"63",1352,40.8872727272727,1.86562574308984,45.647836516678,3.58776437292074
"64",1361,51.267619047619,1.90952882610381,49.4407953690083,3.58776437292074
"65",1371,44.2477777777778,2.062526863019,47.8945333883537,3.58776437292074
"66",1372,44.2688461538462,1.71612608345466,43.1468910339079,3.58776437292074
"67",1381,44.7042307692308,1.71612608345466,50.0642015456394,3.58776437292074
"68",1382,55.4364285714286,1.65370047266458,51.06042567593,3.58776437292074
"69",1391,51.52,1.75011207746418,48.5179395649848,3.58776437292074
"70",1392,52.634,2.25938497667174,51.06042567593,3.58776437292074
"71",1401,53.1466666666667,1.78620065936228,52.361748139534,3.58776437292074
"72",1411,48.7489473684211,2.00751623303589,48.4763989368098,3.58776437292074
"73",1412,63.1491666666667,2.5260691975899,51.0188850477549,3.58776437292074
"74",1421,53.6428571428571,1.90952882610381,52.3409778254464,3.58776437292074
"75",1422,52.1816666666667,1.78620065936228,51.0188850477549,3.58776437292074
"76",1431,59.9878947368421,2.00751623303589,52.3202075113589,3.58776437292074
"77",1441,52.8455172413793,1.62493827036227,51.0396553618425,3.58776437292074
"78",1442,51.7336363636364,1.5232770405236,51.06042567593,3.58776437292074
"79",1451,52.9004,1.75011207746418,52.3409778254464,3.58776437292074
"80",1452,53.7990909090909,2.63839322819004,51.0811959900175,3.58776437292074
"81",1461,50.206,1.95668478672664,51.8439418233011,3.58776437292074
"82",1462,48.3969230769231,2.42696878196381,51.8231715092135,3.58776437292074
"83",1471,49.2115384615385,1.71612608345466,51.0396553618425,3.58776437292074
"84",1472,51.3111111111111,2.062526863019,52.361748139534,3.58776437292074
"85",1481,49.4185714285714,1.90952882610381,51.0188850477549,3.58776437292074
"86",1482,48.9371428571429,1.90952882610381,51.760860566951,3.58776437292074
"87",1491,50.3055555555556,2.062526863019,46.2712426933092,3.58776437292074
"88",1501,52.5723076923077,1.71612608345466,52.3825184536215,3.58776437292074
"89",1502,48.31,1.78620065936228,48.5179395649848,3.58776437292074
"90",1521,52.9675,1.65370047266458,52.3202075113589,3.58776437292074
"91",1522,57.2090909090909,1.86562574308984,51.7816308810385,3.58776437292074
"92",1531,51.8364285714286,1.65370047266458,50.2332895121526,3.58776437292074
"93",1532,50.8017391304348,1.82461797183327,52.0130297898143,3.58776437292074
"94",1541,48.0833333333333,2.25938497667174,51.2502839565307,3.58776437292074
"95",1542,56.9103703703704,1.6840461317266,52.5516064201347,3.58776437292074
"96",1551,52.5894117647059,2.12232263295705,51.9922594757267,3.58776437292074
"97",1552,54.604,1.95668478672664,52.5308361060472,3.58776437292074
"98",1561,51.2629411764706,2.12232263295705,52.5100657919596,3.58776437292074
"99",1562,46.1385185185185,1.6840461317266,52.5723767342222,3.58776437292074
"100",1571,53.0033333333333,1.78620065936228,51.2502839565307,3.58776437292074
"101",1572,50.70125,2.18764009683022,52.5723767342222,3.58776437292074
"102",1581,52.549375,1.54689514726425,51.2502839565307,3.58776437292074
"103",1582,49.154,1.75011207746418,51.9922594757267,3.58776437292074
"104",1592,46.8071428571429,1.65370047266458,51.2502839565307,3.58776437292074
"105",1602,54.0966666666667,1.78620065936228,51.9922594757267,3.58776437292074
"106",1612,57.2776923076923,2.42696878196381,48.687027531498,3.58776437292074
"107",1621,61.3036363636364,2.63839322819004,51.1997653325824,3.58776437292074
"108",1622,42.5870588235294,2.12232263295705,45.6270662025905,3.58776437292074
"109",1631,48.214,1.5976264383156,50.4370194992988,3.58776437292074
"110",1632,44.859375,1.54689514726425,45.6270662025905,3.58776437292074
"111",1641,40.3473913043478,1.82461797183327,43.1261207198204,3.58776437292074
"112",1642,49.2221052631579,2.00751623303589,47.8945333883537,3.58776437292074
"113",1651,53.9833333333333,2.062526863019,51.1997653325824,3.58776437292074
"114",1652,43.5664705882353,2.12232263295705,45.647836516678,3.58776437292074
"115",1661,58.3425,2.5260691975899,49.4200250549208,3.58776437292074
"116",1662,53.294347826087,1.82461797183327,51.1997653325824,3.58776437292074
"117",1672,50.9536666666667,1.5976264383156,50.9981147336674,3.58776437292074
"118",1681,49.0784615384615,2.42696878196381,52.3409778254464,3.58776437292074
"119",1682,45.8983333333333,2.5260691975899,51.7816308810385,3.58776437292074
"120",1691,49.3071428571429,2.33868563654505,52.3202075113589,3.58776437292074
"121",1692,47.4367857142857,1.65370047266458,50.0434312315519,3.58776437292074
"122",1701,47.7772727272727,1.86562574308984,48.5179395649848,3.58776437292074
"123",1702,50.1640909090909,1.86562574308984,51.0396553618425,3.58776437292074
"124",1711,52.6611111111111,2.062526863019,50.0226609174644,3.58776437292074
"125",1721,49.2973333333333,2.25938497667174,48.4971692508973,3.58776437292074
"126",1722,49.3811111111111,2.062526863019,52.3409778254464,3.58776437292074
"127",1731,54.2707142857143,2.33868563654505,51.0188850477549,3.58776437292074
"128",1732,50.7336842105263,2.00751623303589,50.0434312315519,3.58776437292074
"129",1741,57.321,1.95668478672664,50.0434312315519,3.58776437292074
"130",1742,50.0826666666667,1.5976264383156,51.101966304105,3.58776437292074
"131",1751,45.4286666666667,2.25938497667174,48.5387098790723,3.58776437292074
"132",1752,51.7965,1.95668478672664,50.0642015456394,3.58776437292074
"133",1761,48.6129166666667,1.78620065936228,50.0018906033769,3.58776437292074
"134",1762,55.9604545454545,1.86562574308984,51.0188850477549,3.58776437292074
"135",1771,51.0304545454545,1.86562574308984,50.0849718597269,3.58776437292074
"136",1772,52.9425,2.18764009683022,50.0642015456394,3.58776437292074
"137",1782,50.471,1.95668478672664,52.3409778254464,3.58776437292074
"138",1791,49.1013333333333,1.5976264383156,51.2502839565307,3.58776437292074
"139",1792,49.5528947368421,1.41952834172175,50.2332895121526,3.58776437292074
"140",1801,48.7290625,1.54689514726425,48.7077978455855,3.58776437292074
"141",1802,41.6704166666667,1.78620065936228,43.8770742347897,3.58776437292074
"142",1811,51.1459259259259,1.6840461317266,51.2087433283557,3.58776437292074
"143",1812,49.9681481481481,1.6840461317266,43.8770742347897,3.58776437292074
"144",1821,41.052,3.91336957345328,46.4195603457349,3.58776437292074
"145",1822,50.9769565217391,1.82461797183327,48.687027531498,3.58776437292074
"146",1831,50.4363636363636,2.63839322819004,48.6662572174105,3.58776437292074
"147",1832,48.67,2.00751623303589,50.2332895121526,3.58776437292074
"148",1841,56.4016666666667,2.5260691975899,50.2332895121526,3.58776437292074
"149",1842,51.7330769230769,1.71612608345466,51.9922594757267,3.58776437292074
"150",1851,44.7522727272727,1.86562574308984,50.2332895121526,3.58776437292074
"151",1852,53.4373913043478,1.82461797183327,50.2332895121526,3.58776437292074
"152",1861,38.2223529411765,2.12232263295705,47.7517796948401,3.58776437292074
"153",1862,54.7324137931034,1.62493827036227,50.2734954916978,3.58776437292074
"154",1871,54.6739130434783,1.82461797183327,50.2734954916978,3.58776437292074
"155",1872,45.649375,2.18764009683022,47.7310093807526,3.58776437292074
"156",1882,50.0621428571429,2.33868563654505,49.2980416754947,3.58776437292074
"157",1891,40.6785714285714,3.30740094532916,47.7102390666651,3.58776437292074
"158",1892,50.1607142857143,2.33868563654505,49.2149604191447,3.58776437292074
"159",1901,42.785,2.5260691975899,45.4220015668144,3.58776437292074
"160",1902,48.0925,1.95668478672664,49.2357307332322,3.58776437292074
"161",1911,52.206,2.25938497667174,51.0154710108938,3.58776437292074
"162",1912,45.5225,1.78620065936228,47.7102390666651,3.58776437292074
"163",1913,53.215,2.33868563654505,49.2357307332322,3.58776437292074
"164",1921,56.1681818181818,1.86562574308984,52.1566835037579,3.58776437292074
"165",1922,51.238,2.25938497667174,50.8761313542414,3.58776437292074
"166",1931,54.1912,1.75011207746418,52.1566835037579,3.58776437292074
"167",1932,47.0272222222222,2.062526863019,45.983096801183,3.58776437292074
"168",1941,48.5988888888889,1.6840461317266,50.8138204119788,3.58776437292074
"169",1951,46.7128571428571,1.90952882610381,46.0454077434456,3.58776437292074
"170",1952,46.3437037037037,1.6840461317266,46.0454077434456,3.58776437292074
"171",1961,44.7463636363636,1.86562574308984,50.8553610401539,3.58776437292074
"172",1962,46.0554166666667,1.78620065936228,50.8345907260664,3.58776437292074
"173",1971,51.7973913043478,1.82461797183327,49.8175962816883,3.58776437292074
"174",1972,55.0911764705882,2.12232263295705,52.1566835037579,3.58776437292074
"175",1981,47.9641379310345,1.62493827036227,50.8138204119788,3.58776437292074
"176",1982,49.3168181818182,1.86562574308984,50.8553610401539,3.58776437292074
"177",1991,49.5572,1.75011207746418,52.1359131896703,3.58776437292074
"178",1992,55.1888461538462,1.71612608345466,49.8175962816883,3.58776437292074
"179",2001,53.2744,1.75011207746418,48.2713343010337,3.58776437292074
"180",2011,48.925,1.86562574308984,49.8175962816883,3.58776437292074
"181",2012,44.2890476190476,1.90952882610381,48.3544155573837,3.58776437292074
"182",2021,53.49,2.00751623303589,51.6388771875249,3.58776437292074
"183",2022,42.9663636363636,2.63839322819004,52.1982241319329,3.58776437292074
"184",2032,46.756,2.76717016267792,46.024637429358,3.58776437292074
"185",2041,49.4107692307692,2.42696878196381,46.024637429358,3.58776437292074
"186",2042,40.8340625,1.54689514726425,46.024637429358,3.58776437292074
"187",2051,51.7129411764706,2.12232263295705,51.6181068734374,3.58776437292074
"188",2052,49.244,2.76717016267792,48.2921046151212,3.58776437292074
"189",2061,46.5231034482759,1.62493827036227,50.8345907260664,3.58776437292074
"190",2062,49.9727586206897,1.62493827036227,52.1359131896703,3.58776437292074
"191",2071,46.2607142857143,2.33868563654505,49.7968259676008,3.58776437292074
"192",2072,53.934375,2.18764009683022,52.1359131896703,3.58776437292074
"193",2081,52.38,2.12232263295705,52.3257714702711,3.58776437292074
"194",2091,53.3721428571429,2.33868563654505,52.3050011561835,3.58776437292074
"195",2092,50.0696,1.75011207746418,51.0452193207546,3.58776437292074
"196",2101,56.4622222222222,1.6840461317266,52.3673120984461,3.58776437292074
"197",2102,54.5733333333333,2.25938497667174,52.3673120984461,3.58776437292074
"198",2111,52.0739285714286,1.65370047266458,52.3465417843586,3.58776437292074
"199",2112,54.5842105263158,2.00751623303589,52.3257714702711,3.58776437292074
"200",2121,53.348,2.25938497667174,52.3257714702711,3.58776437292074
"201",2122,51.6611538461538,1.71612608345466,52.284230842096,3.58776437292074
"202",2131,48.2430769230769,2.42696878196381,48.5235035238969,3.58776437292074
"203",2132,49.3411111111111,2.062526863019,48.5027332098094,3.58776437292074
"204",2141,42.2335,1.95668478672664,51.0244490066671,3.58776437292074
"205",2142,49.1957142857143,1.90952882610381,51.7664245258631,3.58776437292074
"206",2151,48.8276,1.75011207746418,46.2144957099588,3.58776437292074
"207",2152,48.9977777777778,2.062526863019,43.6720095990136,3.58776437292074
"208",2161,53.4624137931034,1.62493827036227,52.3465417843586,3.58776437292074
"209",2162,46.5827272727273,1.86562574308984,52.3050011561835,3.58776437292074
"210",2171,52.6048148148148,1.6840461317266,50.982908378492,3.58776437292074
"211",2172,48.1271875,1.54689514726425,52.3050011561835,3.58776437292074
"212",2173,57.3166666666667,2.5260691975899,51.7248838976881,3.58776437292074
"213",2182,45.0040909090909,1.86562574308984,47.7517796948401,3.58776437292074
"214",2191,52.766,1.75011207746418,51.6163585834768,3.58776437292074
"215",2192,38.6185294117647,1.50070872562962,47.7310093807526,3.58776437292074
"216",2201,42.4545,1.95668478672664,49.2357307332322,3.58776437292074
"217",2202,46.6284210526316,2.00751623303589,45.4012312527269,3.58776437292074
"218",2211,47.08,2.25938497667174,49.2565010473197,3.58776437292074
"219",2212,50.315,2.18764009683022,45.484312509077,3.58776437292074
"220",2221,54.6026086956522,1.82461797183327,49.8175962816883,3.58776437292074
"221",2222,49.4438888888889,2.062526863019,48.3544155573837,3.58776437292074
"222",2231,51.1768181818182,1.86562574308984,49.8383665957758,3.58776437292074
"223",2241,51.0583333333333,2.062526863019,50.8345907260664,3.58776437292074
"224",2242,49.3278260869565,1.82461797183327,49.8175962816883,3.58776437292074
"225",2251,51.1278260869565,1.82461797183327,48.3751858714713,3.58776437292074
"226",2252,46.3684,1.75011207746418,43.5236919465879,3.58776437292074
"227",2261,45.0892857142857,2.33868563654505,43.4821513184129,3.58776437292074
"228",2262,48.5764,1.75011207746418,49.8799072239508,3.58776437292074
"229",2271,53.6595238095238,1.90952882610381,50.8761313542414,3.58776437292074
"230",2281,50.745,2.062526863019,50.8969016683289,3.58776437292074
"231",2282,49.5269565217391,1.82461797183327,46.0454077434456,3.58776437292074
"232",2291,46.0979166666667,1.78620065936228,48.3336452432962,3.58776437292074
"233",2292,46.0064705882353,2.12232263295705,49.8591369098633,3.58776437292074
"234",2301,48.9957894736842,2.00751623303589,46.0661780575331,3.58776437292074
"235",2302,47.9855172413793,1.62493827036227,50.8761313542414,3.58776437292074
"236",2311,49.345,1.86562574308984,48.3336452432962,3.58776437292074
"237",2312,48.8005,1.95668478672664,43.4821513184129,3.58776437292074
"238",2321,52.4154545454545,1.86562574308984,51.0659896348421,3.58776437292074
"239",2322,43.6275,2.5260691975899,43.6720095990136,3.58776437292074
"240",2331,40.344,1.5976264383156,50.007454562289,3.58776437292074
"241",2332,45.8395454545455,1.86562574308984,51.0036786925796,3.58776437292074
"242",2341,49.4522222222222,1.6840461317266,51.7664245258631,3.58776437292074
"243",2351,42.8926315789474,2.00751623303589,43.6720095990136,3.58776437292074
"244",2352,46.72375,1.78620065936228,48.4819628957219,3.58776437292074
"245",2361,47.7,1.6840461317266,48.4611925816344,3.58776437292074
"246",2362,47.4326315789474,2.00751623303589,48.5027332098094,3.58776437292074
"247",2372,50.6180769230769,1.71612608345466,48.4611925816344,3.58776437292074
"248",2373,46.2744444444444,2.062526863019,46.2352660240463,3.58776437292074
"249",2381,44.7688235294118,2.12232263295705,42.9418263981318,3.58776437292074
"250",2382,54.7225,1.95668478672664,45.4635421949895,3.58776437292074
"251",2391,48.4933333333333,1.5976264383156,42.8795154558693,3.58776437292074
"252",2392,46.2710526315789,2.00751623303589,45.4635421949895,3.58776437292074
"253",2401,44.9016666666667,2.5260691975899,45.4012312527269,3.58776437292074
"254",2411,54.095,1.86562574308984,50.2319548635227,3.58776437292074
"255",2412,50.1745,1.95668478672664,50.2319548635227,3.58776437292074
"256",2413,45.7068421052632,2.00751623303589,50.3150361198728,3.58776437292074
"257",2421,46.4666666666667,1.78620065936228,51.6804178157,3.58776437292074
"258",2422,40.0205882352941,2.12232263295705,43.5236919465879,3.58776437292074
"259",2432,52.4886363636364,1.86562574308984,52.1359131896703,3.58776437292074
"260",2441,37.132,2.76717016267792,43.5444622606754,3.58776437292074
"261",2442,45.3445,1.95668478672664,48.3544155573837,3.58776437292074
"262",2451,48.1735,1.95668478672664,48.3544155573837,3.58776437292074
"263",2452,44.2541176470588,2.12232263295705,46.024637429358,3.58776437292074
"264",2461,41.6228571428571,2.33868563654505,43.5444622606754,3.58776437292074
"265",2462,52.3811111111111,2.062526863019,46.0661780575331,3.58776437292074
"266",2471,48.1581818181818,1.86562574308984,46.0454077434456,3.58776437292074
"267",2472,50.059,2.76717016267792,49.8591369098633,3.58776437292074
"268",2473,43.016,1.75011207746418,48.3751858714713,3.58776437292074
"269",2481,47.9255,1.95668478672664,50.048995190464,3.58776437292074
"270",2482,48.2055555555556,1.6840461317266,50.0282248763765,3.58776437292074
"271",2491,51.4075,1.95668478672664,50.007454562289,3.58776437292074
"272",2501,45.910625,2.18764009683022,48.5235035238969,3.58776437292074
"273",2503,50.2055555555556,1.6840461317266,51.8287354681257,3.58776437292074
"274",2511,48.996875,2.18764009683022,45.0462357677026,3.58776437292074
"275",2512,55.6822222222222,1.6840461317266,51.3029037266275,3.58776437292074
"276",2521,59.7805882352941,2.12232263295705,51.2613630984525,3.58776437292074
"277",2532,49.4069565217391,1.82461797183327,47.3967842098158,3.58776437292074
"278",2541,51.8786666666667,2.25938497667174,49.897729692586,3.58776437292074
"279",2542,47.3723076923077,1.71612608345466,51.1990521561899,3.58776437292074
"280",2551,48.8179166666667,1.78620065936228,47.3552435816408,3.58776437292074
"281",2552,56.0329411764706,2.12232263295705,45.0670060817901,3.58776437292074
"282",2561,52.3328571428571,3.30740094532916,47.3760138957283,3.58776437292074
"283",2562,55.0975,2.5260691975899,51.1990521561899,3.58776437292074
"284",2563,44.5846875,1.54689514726425,45.0462357677026,3.58776437292074
"285",2571,51.255,2.18764009683022,50.4795952410421,3.58776437292074
"286",2572,50.2545,1.95668478672664,50.4795952410421,3.58776437292074
"287",2581,52.0875,2.18764009683022,49.462600796664,3.58776437292074
"288",2582,49.2445,1.95668478672664,51.8432286469086,3.58776437292074
"289",2591,46.66,2.12232263295705,45.7319528865963,3.58776437292074
"290",2592,53.3316666666667,2.062526863019,51.8224583328211,3.58776437292074
"291",2601,46.8957142857143,1.90952882610381,47.9163388160094,3.58776437292074
"292",2602,50.4026315789474,2.00751623303589,51.7809177046461,3.58776437292074
"293",2611,51.4111538461538,1.71612608345466,50.5211358692171,3.58776437292074
"294",2612,38.8966666666667,1.90952882610381,47.9578794441844,3.58776437292074
"295",2621,45.5673333333333,2.25938497667174,50.4795952410421,3.58776437292074
"296",2622,49.4031578947368,2.00751623303589,50.5419061833046,3.58776437292074
"297",2631,46.9910526315789,2.00751623303589,47.9994200723594,3.58776437292074
"298",2641,49.3647619047619,1.90952882610381,50.5211358692171,3.58776437292074
"299",2642,50.0139130434783,1.82461797183327,43.1479261474761,3.58776437292074
"300",2643,59.5264285714286,2.33868563654505,49.504141424839,3.58776437292074
"301",2651,51.2644444444444,2.9168534624403,48.1685080388727,3.58776437292074
"302",2652,52.7433333333333,1.6840461317266,50.7109941498178,3.58776437292074
"303",2661,48.4808695652174,1.82461797183327,49.5901481350022,3.58776437292074
"304",2662,53.0032142857143,1.65370047266458,49.6939997054398,3.58776437292074
"305",2671,49.77625,2.18764009683022,51.1990521561899,3.58776437292074
"306",2672,53.8885714285714,1.90952882610381,49.9185000066735,3.58776437292074
"307",2681,56.8939130434783,1.82461797183327,51.240592784365,3.58776437292074
"308",2682,43.3735714285714,1.65370047266458,45.1085467099652,3.58776437292074
"309",2683,44.1614814814815,1.6840461317266,45.0670060817901,3.58776437292074
"310",2691,53.67,2.5260691975899,50.4795952410421,3.58776437292074
"311",2692,39.4645454545455,1.86562574308984,45.7111825725088,3.58776437292074
"312",2701,47.1483333333333,2.5260691975899,50.4795952410421,3.58776437292074
"313",2711,51.1141666666667,2.5260691975899,47.9994200723594,3.58776437292074
"314",2712,60.7761538461538,2.42696878196381,50.5003655551296,3.58776437292074
"315",2722,57.8244444444444,2.9168534624403,50.5003655551296,3.58776437292074
"316",2731,50.7,2.00751623303589,50.5419061833046,3.58776437292074
"317",2732,54.3636363636364,1.86562574308984,50.5003655551296,3.58776437292074
"318",2741,53.0329411764706,2.12232263295705,49.504141424839,3.58776437292074
"319",2742,57.9206666666667,1.5976264383156,51.8224583328211,3.58776437292074
"320",2751,50.8495238095238,1.90952882610381,47.9578794441844,3.58776437292074
"321",2752,41.7020833333333,1.78620065936228,47.9371091300969,3.58776437292074
"322",2761,56.8366666666667,2.9168534624403,48.1685080388727,3.58776437292074
"323",2762,50.182962962963,1.6840461317266,51.3906587267513,3.58776437292074
"324",2771,50.278,1.75011207746418,51.3906587267513,3.58776437292074
"325",2772,53.6995652173913,1.82461797183327,48.1685080388727,3.58776437292074
"326",2781,47.656,1.75011207746418,49.897729692586,3.58776437292074
"327",2782,55.4177272727273,1.86562574308984,42.524519970845,3.58776437292074
"328",2791,43.4128571428571,1.65370047266458,47.3344732675533,3.58776437292074
"329",2792,48.5013333333333,2.25938497667174,45.0462357677026,3.58776437292074
"330",2801,47.9429411764706,2.12232263295705,47.3344732675533,3.58776437292074
"331",2802,41.6653333333333,2.25938497667174,49.8769593784985,3.58776437292074
"332",2811,38.8671428571429,1.90952882610381,42.5037496567574,3.58776437292074
"333",2812,39.7,1.95668478672664,47.3344732675533,3.58776437292074
"334",2821,45.8890909090909,1.86562574308984,45.0462357677026,3.58776437292074
"335",2822,38.6673333333333,2.25938497667174,50.639705211782,3.58776437292074
"336",2831,41.8038888888889,2.062526863019,45.0462357677026,3.58776437292074
"337",2832,63.0373684210526,2.00751623303589,51.1990521561899,3.58776437292074
"338",2841,45.7816,1.75011207746418,49.8769593784985,3.58776437292074
"339",2851,43.7896296296296,1.6840461317266,45.0462357677026,3.58776437292074
"340",2852,38.58125,1.78620065936228,47.3552435816408,3.58776437292074
"341",2861,41.67625,1.78620065936228,48.8807352482079,3.58776437292074
